game_month,batter_team,is_batter_lefty,is_pitcher_lefty,bb_type,bearing,pitch_name,park_name,inning,outs_when_up,balls,strikes,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
7,PIT,1,0,ground_ball,left,Changeup,PNC Park,4,0,1,1,-0.98,2.31,84.3,89.1,3,0
7,CHC,0,0,ground_ball,center,Slider,Wrigley Field,1,1,0,1,-0.15,2.25,88.7,103,-4,0
8,CIN,1,0,line_drive,right,4-Seam Fastball,Great American Ballpark,7,0,0,0,-0.1,2.79,92.7,108.3,28,1
9,STL,1,0,fly_ball,left,Slider,Busch Stadium III,2,2,2,2,-0.53,2.03,85.8,80,43,0
8,STL,0,0,ground_ball,left,Sinker,Busch Stadium III,4,0,0,2,-0.68,1.78,92.2,76.5,-3,0
8,ARI,0,1,ground_ball,center,4-Seam Fastball,Chase Field,1,1,0,2,-0.22,2.45,93.2,87.7,4,0
8,WSH,0,0,fly_ball,center,4-Seam Fastball,Nationals Park,3,2,2,1,0.2,2.51,92.7,102.1,30,1
9,TOR,0,0,fly_ball,left,Slider,Rogers Centre,9,2,2,2,0.77,2.48,83.2,87.9,44,0
9,SF,0,1,ground_ball,left,Cutter,Oracle Park,1,1,1,1,-0.19,1.17,85.7,74.1,-1,0
8,LAA,0,1,ground_ball,left,Curveball,Angel Stadium of Anaheim,2,2,1,2,0.4,1.72,73.6,74,7,0
7,WSH,0,0,line_drive,left,Slider,Nationals Park,2,2,2,1,0.07,2.75,85.2,107.4,8,0
9,PIT,0,0,fly_ball,center,Slider,Progressive Field,5,0,0,1,0.04,2.75,83.6,99.4,26,1
9,TOR,0,0,ground_ball,center,Sinker,Rogers Centre,4,0,0,0,-0.19,2.88,92.6,84,-59,0
9,LAA,0,0,line_drive,right,4-Seam Fastball,Angel Stadium of Anaheim,4,0,0,0,0.92,3.36,94.6,78.4,21,0
9,DET,1,0,line_drive,right,Cutter,Comerica Park,8,2,2,1,0.25,1.91,91.2,109.4,20,1
9,PHI,1,0,line_drive,center,Sinker,Citi Field,10,2,2,2,0.18,1.9,97.7,94.2,16,0
8,ARI,0,0,fly_ball,center,Slider,Chase Field,6,1,2,1,0.26,3.01,81.2,105.7,27,0
8,PIT,1,0,fly_ball,center,4-Seam Fastball,PNC Park,9,2,1,2,0.28,2.01,92.6,100.8,32,1
8,CHC,1,0,ground_ball,center,4-Seam Fastball,Comerica Park,9,0,1,0,-0.13,2.31,92.1,101.1,-17,0
8,TB,1,0,ground_ball,center,Sinker,Fenway Park,6,0,1,1,-0.46,1.71,87.2,82.2,-9,0
8,KC,1,0,ground_ball,center,Changeup,Great American Ballpark,5,2,0,0,-0.39,2.55,87.7,95.4,-2,0
8,SF,0,0,ground_ball,center,Sinker,Oracle Park,5,2,1,2,0.73,2.55,88.6,100.6,-6,0
8,ARI,1,0,line_drive,center,Changeup,Petco Park,5,1,0,0,-1.19,2.12,79.4,75.7,15,0
8,MIN,0,0,line_drive,right,Sinker,Progressive Field,4,0,1,2,0.73,2.86,92.4,104.7,27,1
9,PIT,0,0,line_drive,left,Sinker,PNC Park,4,2,2,0,-0.61,2.1,93.8,105,21,1
9,BOS,0,1,line_drive,right,4-Seam Fastball,Tropicana Field,2,0,0,0,0.11,3.02,94.7,86.5,28,0
10,SD,1,0,ground_ball,left,Cutter,Dodger Stadium,6,0,2,2,-0.08,2.04,91,98.6,6,0
9,SEA,0,1,line_drive,center,4-Seam Fastball,Chase Field,3,1,2,2,-0.08,3.66,90.4,105.2,26,1
7,MIN,0,0,popup,left,Cutter,Target Field,6,0,2,0,0.76,2.7,88.7,82.3,59,0
7,MIN,1,1,fly_ball,center,Slider,Target Field,7,0,1,2,-0.72,2.08,82.5,84.2,31,0
9,HOU,0,0,ground_ball,center,Cutter,T-Mobile Park,5,2,0,0,0.8,1.91,87.5,68.8,7,0
9,MIN,0,0,fly_ball,center,4-Seam Fastball,Busch Stadium III,5,0,0,0,0.17,2.64,93.5,102.6,35,1
9,SD,1,1,line_drive,left,4-Seam Fastball,Oracle Park,8,2,0,0,-0.1,2.1,94.7,96.2,23,0
9,LAD,0,0,line_drive,left,Changeup,Dodger Stadium,1,2,1,1,0.1,2.38,74.9,103.6,25,1
9,STL,1,0,line_drive,right,4-Seam Fastball,PNC Park,1,0,0,2,0.7,1.77,92.7,100.8,25,1
8,CWS,1,0,fly_ball,center,Curveball,Guarantee Rate Park,8,0,0,1,0.25,2.59,78.1,108.4,32,1
9,STL,1,0,ground_ball,center,Slider,Great American Ballpark,6,1,0,0,-0.24,1.91,85.9,82.7,-19,0
9,CLE,0,0,fly_ball,center,Slider,Kauffman Stadium,1,2,1,0,0.43,2.29,85.2,104.6,34,1
8,CHC,0,1,ground_ball,left,Changeup,Wrigley Field,2,2,0,0,0.6,3.17,81,85,-3,0
9,STL,1,0,fly_ball,right,4-Seam Fastball,PNC Park,1,0,3,1,0.76,2.86,94.9,88.6,38,0
8,OAK,1,0,fly_ball,center,Slider,Angel Stadium of Anaheim,1,2,2,0,-0.08,2.8,88.6,111.1,30,1
7,ARI,0,0,ground_ball,left,Sinker,Globe Life Park,2,2,2,2,-0.46,2.18,94,81.9,-48,0
7,SD,0,0,line_drive,left,Slider,Coors Field,8,2,2,1,0.21,2.13,84.1,80.1,16,0
9,SD,0,1,ground_ball,center,Slider,Petco Park,1,2,1,2,0.01,1.25,87.6,44.3,-67,0
8,MIL,1,0,fly_ball,center,Slider,PNC Park,2,1,2,2,0.46,1.96,88.6,106.2,34,1
8,MIN,1,1,fly_ball,center,4-Seam Fastball,Miller Park,1,2,2,0,-0.32,2.83,89.5,100.7,38,0
8,PHI,0,1,fly_ball,center,4-Seam Fastball,Citizens Bank Park,5,1,0,1,-0.23,2.96,92.7,84.5,33,0
10,HOU,1,1,ground_ball,center,Slider,Tropicana Field,7,0,2,2,0.21,2.49,86.9,103.5,1,0
9,MIL,0,0,fly_ball,center,Changeup,Great American Ballpark,5,0,0,2,-0.18,2.6,85.3,105,35,1
8,STL,0,0,popup,left,Changeup,Busch Stadium III,10,2,0,1,-0.51,3.08,87.4,70.4,74,0
9,SD,0,0,ground_ball,center,Sinker,Petco Park,3,1,3,2,-0.2,2.46,100.6,114,-5,0
9,TOR,0,0,line_drive,center,Knuckle Curve,Fenway Park,2,2,0,2,-0.1,1.87,80.8,102.9,28,1
7,SD,0,0,fly_ball,right,4-Seam Fastball,Oracle Park,1,0,1,1,-1.18,2.52,89.3,86.3,41,0
8,MIL,1,0,ground_ball,center,Sinker,Wrigley Field,3,1,2,0,-0.28,1.51,89.4,70.5,-9,0
9,COL,0,1,fly_ball,left,Changeup,Coors Field,6,1,1,2,0.53,2.48,80.4,88.8,37,0
9,ATL,1,0,ground_ball,left,4-Seam Fastball,SunTrust Park,1,1,0,0,1.01,2.37,96,66.2,9,0
9,ATL,0,0,line_drive,center,Sinker,SunTrust Park,9,0,3,2,0.24,1.91,93.4,109.3,28,1
9,TOR,0,0,ground_ball,center,Sinker,Rogers Centre,3,1,0,0,-0.87,1.89,91.6,99.8,5,0
9,COL,1,0,line_drive,left,Slider,Coors Field,8,1,0,1,-0.35,1.94,85,87.4,20,0
8,CWS,0,1,fly_ball,right,Sinker,Guarantee Rate Park,8,1,0,0,-0.07,3.12,97.6,98.8,39,1
8,SD,1,0,ground_ball,center,4-Seam Fastball,Petco Park,10,0,0,1,0.14,1.77,94.9,9.8,58,0
8,ARI,0,1,line_drive,left,Curveball,RingCentral Coliseum,5,0,1,2,-0.38,1.31,76,101.1,28,1
8,SEA,1,0,line_drive,center,4-Seam Fastball,Angel Stadium of Anaheim,9,2,1,1,0.07,2.56,94.5,105.7,25,1
9,CIN,1,0,fly_ball,center,Sinker,Target Field,4,1,0,1,-0.49,2.44,94.8,102.3,29,1
9,TEX,1,0,fly_ball,right,4-Seam Fastball,Minute Maid Park,8,0,2,1,0.2,2.62,93.3,108,60,0
8,NYY,0,0,line_drive,center,Slider,Tropicana Field,5,0,1,2,-0.64,1.43,85.6,91.4,28,0
8,DET,0,0,fly_ball,center,Sinker,PNC Park,2,0,1,1,0.34,2.4,96.4,102.1,35,1
9,CHC,1,0,line_drive,center,Curveball,Wrigley Field,1,2,0,1,-0.3,1.41,82.6,102.4,28,1
7,MIN,1,1,popup,left,4-Seam Fastball,Guarantee Rate Park,6,0,1,1,0.69,2.82,86.9,82.5,66,0
7,STL,1,0,popup,center,Split-Finger,Target Field,8,1,0,2,0.79,3.26,80.7,53.4,57,0
8,ATL,1,0,fly_ball,left,4-Seam Fastball,Citizens Bank Park,3,2,0,0,-0.75,2.47,93.4,94.9,34,1
8,TOR,0,1,fly_ball,center,4-Seam Fastball,Oriole Park at Camden Yards,2,0,1,1,0.03,2.95,85.2,104.7,32,1
9,BAL,1,0,line_drive,center,Curveball,Oriole Park at Camden Yards,6,2,0,1,-0.18,1.63,81.3,109,18,1
8,MIA,0,1,ground_ball,left,Sinker,Rogers Centre,6,1,1,0,0.2,2.16,90.3,89.5,-12,0
8,STL,1,0,line_drive,center,4-Seam Fastball,Busch Stadium III,8,1,0,2,-1.28,2.99,92.6,83.9,18,0
10,HOU,0,0,ground_ball,left,Sinker,RingCentral Coliseum,2,2,1,1,-0.69,1.93,94.2,58.5,-48,0
8,BAL,0,0,ground_ball,left,4-Seam Fastball,Nationals Park,1,0,0,1,-0.05,1.79,93.5,26,47,0
9,ATL,0,0,fly_ball,center,Sinker,SunTrust Park,1,0,1,2,-0.14,2.15,94.3,109.5,35,1
8,SD,1,0,fly_ball,center,Sinker,Petco Park,3,0,1,0,-0.41,1.91,90.9,102.6,24,1
10,ATL,0,0,ground_ball,left,Sinker,Dodger Stadium,9,0,2,2,-0.22,1.61,94.7,105.8,-14,0
8,SD,0,1,line_drive,left,Cutter,Petco Park,2,2,2,0,-0.23,1.61,82.8,110.4,18,1
8,BOS,0,0,popup,center,4-Seam Fastball,Fenway Park,3,0,3,1,0.21,2.15,88,88,57,0
8,CIN,0,0,ground_ball,left,Sinker,Miller Park,5,2,1,0,-0.3,1.74,96.5,106.5,-9,0
8,CWS,1,0,ground_ball,center,4-Seam Fastball,Guarantee Rate Park,6,1,0,1,0.75,3.09,91.2,63.5,1,0
8,BAL,1,1,ground_ball,right,Changeup,Oriole Park at Camden Yards,5,0,3,2,0.58,2.25,81.1,88.9,5,0
9,BAL,0,0,fly_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,2,0,0,0,-0.84,2.62,92.4,104,33,1
7,NYY,1,0,fly_ball,right,Curveball,New Yankee Stadium,8,1,3,1,0.45,2.05,79.2,102.3,34,1
7,CIN,1,0,ground_ball,center,Sinker,Great American Ballpark,1,0,1,0,-0.96,2.09,89.8,67.3,-54,0
7,CIN,0,0,ground_ball,left,Sinker,Great American Ballpark,5,2,1,0,0.06,2.5,90.4,81.3,-17,0
7,STL,0,0,fly_ball,center,Slider,Target Field,5,0,3,2,0.06,2.33,84.2,106.3,35,1
9,TOR,0,0,line_drive,center,4-Seam Fastball,New Yankee Stadium,2,1,0,0,0.27,2.16,93.8,104,24,1
9,HOU,0,1,line_drive,right,4-Seam Fastball,Globe Life Park,10,1,0,0,0,2.92,94.4,92,23,0
7,WSH,0,0,line_drive,center,Sinker,Nationals Park,1,2,2,2,0.62,2.59,92.7,90.9,30,0
8,BOS,1,0,ground_ball,left,Knuckle Curve,Fenway Park,9,1,2,2,-0.1,1.18,82.3,67,-25,0
10,CWS,0,0,ground_ball,right,4-Seam Fastball,RingCentral Coliseum,6,0,3,2,0.47,2.03,94.6,93.3,-3,0
9,DET,0,0,line_drive,center,Slider,Target Field,7,1,1,2,0.49,1.82,81.8,84.6,7,0
8,ATL,0,0,fly_ball,center,Knuckle Curve,SunTrust Park,3,1,0,1,0.14,1.49,78.6,109.3,22,1
8,SF,0,1,fly_ball,center,4-Seam Fastball,Coors Field,7,2,0,1,-0.99,1.92,93.2,69,31,0
8,MIL,1,0,line_drive,right,Slider,Miller Park,6,2,0,0,0.72,2.2,87.5,91.1,29,0
9,KC,0,1,fly_ball,right,Slider,Kauffman Stadium,3,2,0,2,-0.25,2.35,85.3,83.7,35,0
8,BOS,1,0,ground_ball,left,4-Seam Fastball,Fenway Park,3,2,0,0,0.47,2.31,98.4,92.3,4,0
8,TB,1,0,fly_ball,left,4-Seam Fastball,New Yankee Stadium,2,0,0,0,-0.12,1.98,91.2,89.7,42,0
8,COL,0,0,line_drive,left,4-Seam Fastball,Coors Field,1,0,1,1,0.23,2.93,94.4,100.5,16,0
8,CWS,0,1,fly_ball,center,4-Seam Fastball,Guarantee Rate Park,5,2,0,1,-0.23,2.36,94,111.1,33,1
8,CWS,0,0,line_drive,center,Slider,Guarantee Rate Park,8,0,0,0,0.16,2.13,86.9,107.9,25,1
7,SD,0,1,fly_ball,left,4-Seam Fastball,Oracle Park,6,0,0,0,-0.81,2.73,92.2,103.2,35,1
9,CIN,0,0,fly_ball,left,Slider,Great American Ballpark,1,1,2,2,-0.1,2.29,81.3,106.4,33,1
10,LAD,0,0,fly_ball,left,4-Seam Fastball,Dodger Stadium,2,1,2,2,-1.06,2.43,96.2,82.5,47,0
9,MIN,0,0,line_drive,center,Cutter,Guarantee Rate Park,9,0,0,0,-0.11,2.08,88.6,93.3,23,0
8,BAL,1,0,popup,right,Curveball,Oriole Park at Camden Yards,3,0,0,2,0.64,1.07,81.3,79,73,0
9,NYM,1,0,line_drive,right,Changeup,Citi Field,5,0,1,0,-0.37,1.49,84.4,114.4,8,0
9,MIL,0,0,line_drive,left,Slider,Miller Park,6,1,0,2,0.19,3.11,85.7,107.4,24,1
9,NYM,1,0,ground_ball,center,Changeup,Nationals Park,4,0,2,0,-0.93,2.26,84.5,83.7,3,0
7,MIA,0,1,ground_ball,left,Changeup,Citizens Bank Park,4,1,1,0,0.33,1.72,85.9,96,-8,0
9,CIN,0,1,ground_ball,left,4-Seam Fastball,SunTrust Park,2,2,2,2,-0.02,3.27,95.1,83,-36,0
9,MIN,1,0,ground_ball,center,Sinker,Target Field,1,1,2,0,-0.7,1.75,91.3,59.8,-33,0
8,CHC,0,1,fly_ball,right,Changeup,Kauffman Stadium,3,1,1,2,1.1,3.02,83,77,47,0
8,CWS,0,1,ground_ball,center,4-Seam Fastball,Guarantee Rate Park,6,2,1,1,0.2,2.27,93.1,105.2,-10,0
7,NYM,0,1,line_drive,left,Changeup,Fenway Park,3,1,3,0,-0.09,2.57,82.5,116.3,22,1
7,NYM,1,1,ground_ball,center,Sinker,Citi Field,1,2,1,0,0.74,2.4,90.3,74.9,-39,0
8,NYM,1,1,line_drive,center,Changeup,Citi Field,2,0,2,2,0.25,2.07,82.4,109.5,22,1
7,SD,0,1,line_drive,center,Curveball,Petco Park,4,1,2,2,0.02,2.05,84.2,103.2,23,1
9,CIN,1,0,fly_ball,center,4-Seam Fastball,Great American Ballpark,5,1,1,0,-0.11,1.76,96.5,101.1,28,1
9,COL,1,0,fly_ball,center,Slider,Coors Field,7,2,3,1,-0.42,2,86.2,87.1,35,0
8,TB,0,1,fly_ball,center,Curveball,Oriole Park at Camden Yards,6,0,0,0,0.59,1.85,71.3,95.8,33,1
9,OAK,0,0,line_drive,center,4-Seam Fastball,Globe Life Park,9,2,0,2,0.17,3.05,97.3,102.4,22,0
9,PIT,0,1,ground_ball,center,4-Seam Fastball,PNC Park,1,1,0,0,-0.69,3.05,90.1,76.7,-32,0
8,ARI,1,1,ground_ball,left,Sinker,RingCentral Coliseum,2,0,2,2,0.87,2.74,91.4,69.1,-17,0
9,STL,1,0,line_drive,center,4-Seam Fastball,Busch Stadium III,6,1,3,1,0.08,2.99,93.3,107.4,23,1
9,LAA,0,1,ground_ball,left,Curveball,Coors Field,3,1,0,1,0.24,2.2,80.7,101.3,-1,0
7,PHI,0,0,ground_ball,center,Changeup,Citizens Bank Park,6,0,0,2,-0.52,2.85,89.8,96.6,4,0
8,KC,1,0,popup,left,Slider,Guarantee Rate Park,1,2,1,2,0.29,2.3,82.8,88.7,66,0
8,TOR,1,1,ground_ball,center,Sinker,Rogers Centre,7,1,0,0,0.47,2.21,92.3,82.8,-24,0
9,COL,1,1,ground_ball,left,Sinker,Coors Field,3,0,2,2,-0.45,2.28,92.2,92.6,-59,0
9,CLE,1,1,fly_ball,center,Slider,Kauffman Stadium,7,2,1,2,-0.85,1.87,84.7,67.4,28,0
9,MIA,0,0,line_drive,left,4-Seam Fastball,Marlins Park,3,1,1,1,-0.45,2.98,95.2,100.6,29,1
9,OAK,0,0,line_drive,left,Changeup,RingCentral Coliseum,4,1,1,0,0.53,2.45,83.1,92,16,0
8,BOS,1,0,line_drive,center,4-Seam Fastball,New Yankee Stadium,9,0,2,0,0.65,2.13,91.9,108.3,24,1
9,CWS,1,0,line_drive,center,Sinker,Guarantee Rate Park,4,2,3,2,-0.73,2.22,95.8,97,13,0
9,NYY,1,1,line_drive,right,Slider,New Yankee Stadium,3,1,1,0,-0.17,3.01,86.1,94.4,24,1
8,CLE,1,0,ground_ball,center,Changeup,Progressive Field,3,0,2,2,-0.67,2.04,79.5,72.9,-32,0
9,MIA,0,0,line_drive,right,4-Seam Fastball,New Yankee Stadium,3,0,1,1,-0.67,3.39,92.7,72.7,20,0
8,NYY,0,0,fly_ball,center,Cutter,New Yankee Stadium,2,2,1,2,0.52,2.23,90.2,98.3,30,1
8,CLE,1,0,line_drive,center,Slider,Progressive Field,1,0,1,1,-0.01,2.08,81.6,104.4,24,1
9,PHI,0,1,line_drive,center,4-Seam Fastball,Marlins Park,2,0,2,2,-0.05,2.73,91.1,108.2,25,1
9,LAD,0,0,line_drive,left,Slider,Coors Field,7,1,2,2,0.11,1.44,84.5,81.7,11,0
9,NYY,0,0,fly_ball,center,Cutter,New Yankee Stadium,4,2,3,2,-0.24,2.7,85.6,104,31,1
10,ATL,0,1,fly_ball,left,4-Seam Fastball,SunTrust Park,3,0,1,0,-0.39,2.98,93.3,103.1,36,1
9,NYM,0,0,line_drive,left,Curveball,Rogers Centre,9,1,0,0,-0.84,3.14,75.5,89.1,44,0
8,BOS,0,0,line_drive,right,Sinker,Fenway Park,7,0,2,2,-0.19,2.43,96.4,93.9,26,0
8,WSH,0,0,ground_ball,right,Slider,Fenway Park,2,2,2,2,0.41,1.09,83.1,63.7,6,0
9,WSH,1,0,fly_ball,left,Sinker,Marlins Park,3,2,2,1,0.16,2.43,97.8,84.4,60,0
8,PIT,1,0,popup,left,Sinker,PNC Park,6,1,3,2,-0.23,1.71,88,82.6,60,0
8,CWS,1,0,line_drive,left,Slider,Kauffman Stadium,9,2,3,2,-0.19,1.48,85.8,104.3,21,0
7,CIN,1,0,fly_ball,center,Changeup,Great American Ballpark,5,1,1,2,-0.35,2.78,78.1,99.6,23,0
9,BOS,0,0,ground_ball,center,Sinker,SunTrust Park,11,2,1,0,0.81,1.87,90.7,91.8,0,0
9,NYY,0,1,fly_ball,left,4-Seam Fastball,Rogers Centre,1,1,0,0,-0.78,2.83,90.4,98.5,32,1
7,PIT,0,0,ground_ball,center,Sinker,PNC Park,8,0,2,2,0.06,1.34,88.3,73.5,-2,0
8,CLE,1,0,line_drive,center,Curveball,Progressive Field,5,0,1,1,0.07,2.02,71.2,76.6,21,0
8,ARI,1,0,ground_ball,center,Cutter,Chase Field,4,0,1,1,-0.01,2.19,88.9,96.3,-3,0
9,ATL,0,0,ground_ball,left,Sinker,SunTrust Park,4,1,0,1,0.03,1.66,91.4,107.1,6,0
9,TOR,1,0,fly_ball,right,Changeup,Rogers Centre,7,2,1,0,-0.91,2.95,83.1,80.8,34,0
7,WSH,0,0,fly_ball,right,Cutter,Nationals Park,5,2,0,1,-0.3,2.87,87.6,78.9,52,0
10,HOU,0,1,ground_ball,center,4-Seam Fastball,Minute Maid Park,5,0,1,0,-0.66,3.25,93.1,94.3,-16,0
9,OAK,1,1,line_drive,left,4-Seam Fastball,Dodger Stadium,9,0,3,1,-0.4,2.39,91.9,103.7,19,0
9,MIA,0,0,line_drive,center,Sinker,Marlins Park,6,0,1,0,-0.9,2,91.5,103,25,1
9,HOU,0,1,fly_ball,center,Sinker,Globe Life Park,6,1,0,1,0.43,2.87,91.8,104.6,25,1
9,TOR,0,0,fly_ball,center,4-Seam Fastball,Tropicana Field,3,0,0,0,0.03,3.08,97.8,106.8,31,1
9,LAA,0,0,ground_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,8,0,2,2,0.74,2.65,96.5,102.8,-9,0
9,TEX,0,0,popup,center,Slider,Minute Maid Park,4,2,1,1,-0.14,2.49,84,91.2,59,0
8,TEX,1,0,popup,left,4-Seam Fastball,Globe Life Park,8,0,2,0,0.17,1.96,94.1,84.7,65,0
8,STL,1,0,ground_ball,center,Changeup,Wrigley Field,5,0,1,2,-0.51,1.76,79.2,94.3,2,0
9,SF,0,1,line_drive,left,Slider,Oracle Park,1,0,1,2,-0.59,1.92,88.2,109.1,21,1
9,ARI,0,1,line_drive,center,Changeup,Chase Field,4,0,0,0,0.36,1.95,86.5,107.1,12,0
8,PIT,1,1,ground_ball,left,Sinker,Guarantee Rate Park,2,2,1,2,-0.11,2.84,89,67.4,-13,0
9,CWS,0,0,line_drive,center,Curveball,PNC Park,3,0,1,1,0.59,2.04,81.1,99.4,30,1
8,CWS,1,0,line_drive,center,4-Seam Fastball,Guarantee Rate Park,5,2,1,0,-0.3,2.47,91.5,108.1,26,1
9,WSH,0,1,ground_ball,center,4-Seam Fastball,SunTrust Park,4,0,2,1,-0.84,3.15,91.1,51.1,-7,0
7,CLE,0,1,popup,center,Changeup,Progressive Field,1,0,2,1,0.21,1.68,84.3,85.4,60,0
9,CHC,0,0,line_drive,left,4-Seam Fastball,Miller Park,5,2,2,2,-0.2,3.4,92.8,97.5,26,1
9,SD,0,0,line_drive,left,Cutter,Petco Park,3,1,1,0,-0.5,2.06,82.5,103.5,28,1
8,LAA,1,0,line_drive,center,Changeup,Minute Maid Park,6,0,0,1,0.1,2.79,79.6,96.7,28,1
8,PIT,1,0,line_drive,right,Slider,Target Field,7,0,2,2,0.47,2.56,79.1,84.4,24,0
9,OAK,0,1,popup,center,4-Seam Fastball,Dodger Stadium,3,2,3,2,-0.74,2.13,94.2,78,85,0
8,CWS,0,1,line_drive,center,4-Seam Fastball,Wrigley Field,4,2,1,1,0.27,2.97,89.8,107.2,27,1
9,HOU,1,0,fly_ball,right,Changeup,Angel Stadium of Anaheim,1,2,2,2,-0.19,2.25,86.3,96.8,31,1
8,KC,0,0,fly_ball,left,Changeup,Kauffman Stadium,1,0,2,0,-0.31,2.15,86,102.5,42,0
8,HOU,1,0,fly_ball,left,Changeup,Minute Maid Park,5,2,0,1,-0.75,2.39,83.2,96.3,32,1
8,NYY,1,1,line_drive,center,Slider,SunTrust Park,3,1,1,1,0.2,2.13,83.5,99.5,17,0
9,ATL,0,1,ground_ball,left,Slider,Nationals Park,6,0,0,0,-0.17,1.62,76.2,89.4,-10,0
9,CIN,1,0,fly_ball,right,Cutter,Busch Stadium III,1,1,3,1,0.55,2,87.3,113.2,34,1
9,LAD,0,0,ground_ball,center,Sinker,Dodger Stadium,6,0,1,0,-0.34,2.19,96.3,93.2,-19,0
8,COL,1,0,popup,left,4-Seam Fastball,Coors Field,1,2,1,2,0.52,3.45,95.5,56.1,60,0
8,BAL,0,0,line_drive,left,4-Seam Fastball,Citizens Bank Park,8,0,0,0,-0.38,3.06,94.6,101.6,25,1
8,COL,0,1,ground_ball,left,4-Seam Fastball,Coors Field,1,2,3,2,-0.93,3.2,91.1,60,7,0
8,SF,0,0,line_drive,center,4-Seam Fastball,Minute Maid Park,2,1,1,2,0.11,2.86,92.6,97,25,1
10,TB,0,0,fly_ball,center,4-Seam Fastball,Minute Maid Park,5,1,0,1,0.13,1.85,97.2,105.8,32,1
9,CLE,0,0,ground_ball,center,Sinker,Comerica Park,3,0,0,0,-1.11,2.34,93.2,88.8,7,0
7,COL,1,0,popup,left,Changeup,Globe Life Park,8,1,1,2,-0.3,1.62,89,72.2,77,0
9,MIN,1,0,ground_ball,right,4-Seam Fastball,Target Field,5,1,3,2,0.52,2.32,92.2,90.5,4,0
9,ARI,0,0,line_drive,center,4-Seam Fastball,Chase Field,6,1,0,1,-0.23,3.03,92.8,101.6,28,1
9,CLE,1,0,ground_ball,left,Changeup,Progressive Field,4,1,2,2,-0.72,1.65,89.7,71.5,10,0
8,LAA,1,0,fly_ball,center,Curveball,Angel Stadium of Anaheim,9,1,1,2,0.23,1.46,81.7,98.8,25,1
9,OAK,1,0,fly_ball,right,4-Seam Fastball,T-Mobile Park,1,1,2,2,0.44,2.42,92.6,97.3,41,1
9,MIA,0,1,line_drive,left,4-Seam Fastball,Marlins Park,3,1,1,1,-0.57,2.85,92,99.2,22,0
9,PHI,0,0,fly_ball,center,Curveball,Nationals Park,4,2,1,2,-0.45,2.48,70,102,27,1
9,SEA,0,0,ground_ball,left,4-Seam Fastball,T-Mobile Park,2,2,0,0,-0.01,3.18,93,99.3,1,0
9,OAK,1,0,ground_ball,left,Sinker,T-Mobile Park,7,1,2,1,-0.02,2.13,93.7,96,5,0
8,SD,0,0,fly_ball,center,4-Seam Fastball,Dodger Stadium,1,0,3,1,-0.47,2.92,93.5,97.8,57,0
7,ARI,1,1,line_drive,left,Sinker,Petco Park,4,1,0,0,1.02,2.91,90,69.7,12,0
8,NYM,1,1,ground_ball,center,Sinker,Citi Field,5,2,0,0,-0.01,1.5,90.1,52.7,-67,0
9,TB,0,0,ground_ball,left,Knuckle Curve,Oriole Park at Camden Yards,2,1,0,0,-0.11,2.01,82.1,103.5,-6,0
8,CWS,0,1,fly_ball,left,Cutter,Comerica Park,4,0,2,1,-0.63,2.41,85.9,108.7,35,1
7,MIN,1,0,fly_ball,right,4-Seam Fastball,Target Field,2,1,0,1,0.23,2.66,90,99.9,37,1
8,COL,1,1,line_drive,left,Sinker,Coors Field,7,0,2,2,0.63,2.54,92.2,80.2,17,0
8,LAA,1,0,fly_ball,left,Changeup,Angel Stadium of Anaheim,1,2,1,2,0.19,2.29,87.1,92.2,58,0
8,SF,1,0,line_drive,right,Changeup,Coors Field,9,1,0,1,0.22,1.71,90.3,103.1,13,0
9,MIL,0,0,ground_ball,center,Sinker,Progressive Field,1,0,0,0,-0.05,3.02,91.5,82.9,-22,0
9,LAD,1,0,ground_ball,center,Curveball,Coors Field,5,1,0,0,0.06,1.68,81,96.5,7,0
9,NYM,1,0,fly_ball,center,Sinker,Citi Field,5,2,0,1,-0.02,1.88,90.2,101.8,32,1
9,TEX,0,0,fly_ball,center,4-Seam Fastball,Globe Life Park,7,0,3,2,-0.44,2.39,92.1,100,29,1
9,NYY,0,0,line_drive,left,Cutter,Oriole Park at Camden Yards,9,1,0,0,-0.1,2.3,92.8,107.8,14,0
8,HOU,0,1,ground_ball,left,4-Seam Fastball,Minute Maid Park,3,0,1,1,-0.19,2.98,92.5,90.9,-30,0
9,ATL,0,0,fly_ball,center,Curveball,SunTrust Park,1,0,1,2,0.79,2.46,80.1,108,40,1
10,HOU,0,1,fly_ball,left,4-Seam Fastball,Minute Maid Park,4,0,2,2,-0.04,3.18,96.4,91.4,30,0
8,SEA,0,0,fly_ball,left,Slider,T-Mobile Park,3,0,2,2,-0.15,2.18,85.1,100.1,32,1
8,CLE,1,0,line_drive,center,4-Seam Fastball,Kauffman Stadium,7,1,1,2,-0.03,2.64,91.6,100.3,14,0
9,CHC,1,0,line_drive,right,Slider,PNC Park,8,1,1,1,-0.43,1.15,83,87.4,22,0
7,BAL,0,0,fly_ball,left,4-Seam Fastball,Fenway Park,6,0,3,2,0.33,1.66,92.5,86.5,37,0
9,TOR,1,0,popup,left,Slider,Marlins Park,8,2,1,2,0.79,3.06,87.3,61.3,38,0
